geo,pps_per_inhabitant_million_euros,available_hospital_beds_per_100k,real_labour_productivity_per_person_employed_2019_base_year,railway_km_per_square_km,raw_milk_on_farms,pop_density_per_square_km,net_migration_per_capita,count_of_all_crime_per_100k,percentage_individuals_regularly_using_internet,average_age_for_people_above_18,F:M_ratio,disposable_income_avg,gross_income_per_capita,employment_rate,proportion_with_higher_educ,fertility_rate,poverty_rate,life_expectancy,gender_employment_gap_percentage
DE40,27400.0,,102.9,95.0,,86.7,287.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,-700.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,-778.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,143.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,5822.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,868.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,191.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,903.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,925.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,1094.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,-749.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,38.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,399.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,411.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,331.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,-474.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,1107.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE40,27400.0,,102.9,95.0,,86.7,-427.0,1848.6,,53.62634314852088,1.0426981802687807,49477.17,24000.0,78.1,0.2728635682158921,1.59,0.17,81.2,3.0
DE50,44100.0,,96.9,361.0,27.12,1744.5,2884.0,3917.94,,49.796240165660386,1.0375899190994926,13544.77,26200.0,71.9,0.2647352647352647,1.6,0.265,80.66666666666667,8.8
DE50,44100.0,,96.9,361.0,27.12,1744.5,550.0,3917.94,,49.796240165660386,1.0375899190994926,13544.77,26200.0,71.9,0.2647352647352647,1.6,0.265,80.66666666666667,8.8
DE60,61300.0,,100.4,420.0,7.51,2597.5,5697.0,4290.5599999999995,,48.27426204613148,1.0617901430329872,42453.09,34200.0,76.9,0.34850000000000003,1.46,0.237,81.5,6.2
DE71,48000.0,,100.1,,196.93,542.2,46.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE71,48000.0,,100.1,,196.93,542.2,1435.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE71,48000.0,,100.1,,196.93,542.2,602.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE71,48000.0,,100.1,,196.93,542.2,711.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE71,48000.0,,100.1,,196.93,542.2,502.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE71,48000.0,,100.1,,196.93,542.2,653.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE71,48000.0,,100.1,,196.93,542.2,567.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE71,48000.0,,100.1,,196.93,542.2,287.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE71,48000.0,,100.1,,196.93,542.2,817.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE71,48000.0,,100.1,,196.93,542.2,405.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE71,48000.0,,100.1,,196.93,542.2,294.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE71,48000.0,,100.1,,196.93,542.2,832.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE71,48000.0,,100.1,,196.93,542.2,190.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE71,48000.0,,100.1,,196.93,542.2,561.0,1821.36,,49.98677199896064,1.0461555276717038,91784.46,33700.0,76.3,0.324,1.55,0.135,82.06666666666666,9.8
DE72,32300.0,,104.7,,253.55,194.9,9961.0,1273.51,,50.204946027302164,1.0405208328495326,21472.97,27200.0,73.7,0.266,1.45,0.171,81.0,10.5
DE72,32300.0,,104.7,,253.55,194.9,366.0,1273.51,,50.204946027302164,1.0405208328495326,21472.97,27200.0,73.7,0.266,1.45,0.171,81.0,10.5
DE72,32300.0,,104.7,,253.55,194.9,322.0,1273.51,,50.204946027302164,1.0405208328495326,21472.97,27200.0,73.7,0.266,1.45,0.171,81.0,10.5
DE72,32300.0,,104.7,,253.55,194.9,525.0,1273.51,,50.204946027302164,1.0405208328495326,21472.97,27200.0,73.7,0.266,1.45,0.171,81.0,10.5
DE72,32300.0,,104.7,,253.55,194.9,272.0,1273.51,,50.204946027302164,1.0405208328495326,21472.97,27200.0,73.7,0.266,1.45,0.171,81.0,10.5
DE73,34300.0,,102.9,,542.5,147.5,284.0,1478.17,,51.565148948130684,1.0327976828155379,25023.29,26300.0,77.0,0.23988005997001496,1.58,0.153,81.3,8.5
DE73,34300.0,,102.9,,542.5,147.5,420.0,1478.17,,51.565148948130684,1.0327976828155379,25023.29,26300.0,77.0,0.23988005997001496,1.58,0.153,81.3,8.5
DE73,34300.0,,102.9,,542.5,147.5,540.0,1478.17,,51.565148948130684,1.0327976828155379,25023.29,26300.0,77.0,0.23988005997001496,1.58,0.153,81.3,8.5
DE73,34300.0,,102.9,,542.5,147.5,308.0,1478.17,,51.565148948130684,1.0327976828155379,25023.29,26300.0,77.0,0.23988005997001496,1.58,0.153,81.3,8.5
DE73,34300.0,,102.9,,542.5,147.5,373.0,1478.17,,51.565148948130684,1.0327976828155379,25023.29,26300.0,77.0,0.23988005997001496,1.58,0.153,81.3,8.5
DE73,34300.0,,102.9,,542.5,147.5,299.0,1478.17,,51.565148948130684,1.0327976828155379,25023.29,26300.0,77.0,0.23988005997001496,1.58,0.153,81.3,8.5
DE73,34300.0,,102.9,,542.5,147.5,185.0,1478.17,,51.565148948130684,1.0327976828155379,25023.29,26300.0,77.0,0.23988005997001496,1.58,0.153,81.3,8.5
DE80,26800.0,,105.1,73.0,1486.96,71.3,115.0,1630.94,,53.31450334831237,1.0420473952927733,30264.71,21600.0,74.9,0.24600000000000002,1.54,0.23199999999999998,80.36666666666666,3.3
DE80,26800.0,,105.1,73.0,1486.96,71.3,990.0,1630.94,,53.31450334831237,1.0420473952927733,30264.71,21600.0,74.9,0.24600000000000002,1.54,0.23199999999999998,80.36666666666666,3.3
DE80,26800.0,,105.1,73.0,1486.96,71.3,547.0,1630.94,,53.31450334831237,1.0420473952927733,30264.71,21600.0,74.9,0.24600000000000002,1.54,0.23199999999999998,80.36666666666666,3.3
DE80,26800.0,,105.1,73.0,1486.96,71.3,376.0,1630.94,,53.31450334831237,1.0420473952927733,30264.71,21600.0,74.9,0.24600000000000002,1.54,0.23199999999999998,80.36666666666666,3.3
DE80,26800.0,,105.1,73.0,1486.96,71.3,606.0,1630.94,,53.31450334831237,1.0420473952927733,30264.71,21600.0,74.9,0.24600000000000002,1.54,0.23199999999999998,80.36666666666666,3.3
DE80,26800.0,,105.1,73.0,1486.96,71.3,331.0,1630.94,,53.31450334831237,1.0420473952927733,30264.71,21600.0,74.9,0.24600000000000002,1.54,0.23199999999999998,80.36666666666666,3.3
DE80,26800.0,,105.1,73.0,1486.96,71.3,407.0,1630.94,,53.31450334831237,1.0420473952927733,30264.71,21600.0,74.9,0.24600000000000002,1.54,0.23199999999999998,80.36666666666666,3.3
DE80,26800.0,,105.1,73.0,1486.96,71.3,3948.0,1630.94,,53.31450334831237,1.0420473952927733,30264.71,21600.0,74.9,0.24600000000000002,1.54,0.23199999999999998,80.36666666666666,3.3
DE91,46400.0,,117.8,,183.13,197.3,3836.0,1776.42,,51.34070559065741,1.034063337677336,33212.33,28000.0,74.4,0.27199999999999996,1.55,0.18100000000000002,80.63333333333334,8.4
DE91,46400.0,,117.8,,183.13,197.3,291.0,1776.42,,51.34070559065741,1.034063337677336,33212.33,28000.0,74.4,0.27199999999999996,1.55,0.18100000000000002,80.63333333333334,8.4
DE91,46400.0,,117.8,,183.13,197.3,423.0,1776.42,,51.34070559065741,1.034063337677336,33212.33,28000.0,74.4,0.27199999999999996,1.55,0.18100000000000002,80.63333333333334,8.4
DE91,46400.0,,117.8,,183.13,197.3,132.0,1776.42,,51.34070559065741,1.034063337677336,33212.33,28000.0,74.4,0.27199999999999996,1.55,0.18100000000000002,80.63333333333334,8.4
DE91,46400.0,,117.8,,183.13,197.3,521.0,1776.42,,51.34070559065741,1.034063337677336,33212.33,28000.0,74.4,0.27199999999999996,1.55,0.18100000000000002,80.63333333333334,8.4
DE91,46400.0,,117.8,,183.13,197.3,159.0,1776.42,,51.34070559065741,1.034063337677336,33212.33,28000.0,74.4,0.27199999999999996,1.55,0.18100000000000002,80.63333333333334,8.4
DE91,46400.0,,117.8,,183.13,197.3,247.0,1776.42,,51.34070559065741,1.034063337677336,33212.33,28000.0,74.4,0.27199999999999996,1.55,0.18100000000000002,80.63333333333334,8.4
DE91,46400.0,,117.8,,183.13,197.3,80.0,1776.42,,51.34070559065741,1.034063337677336,33212.33,28000.0,74.4,0.27199999999999996,1.55,0.18100000000000002,80.63333333333334,8.4
DE91,46400.0,,117.8,,183.13,197.3,190.0,1776.42,,51.34070559065741,1.034063337677336,33212.33,28000.0,74.4,0.27199999999999996,1.55,0.18100000000000002,80.63333333333334,8.4
DE91,46400.0,,117.8,,183.13,197.3,7052.0,1776.42,,51.34070559065741,1.034063337677336,33212.33,28000.0,74.4,0.27199999999999996,1.55,0.18100000000000002,80.63333333333334,8.4
DE92,36100.0,,102.7,,612.2,239.0,156.0,2204.7999999999997,,51.24999305415867,1.0565810690201733,43968.69,27500.0,75.3,0.26413206603301653,1.53,0.17600000000000002,80.96666666666667,6.9
DE92,36100.0,,102.7,,612.2,239.0,243.0,2204.7999999999997,,51.24999305415867,1.0565810690201733,43968.69,27500.0,75.3,0.26413206603301653,1.53,0.17600000000000002,80.96666666666667,6.9
DE92,36100.0,,102.7,,612.2,239.0,509.0,2204.7999999999997,,51.24999305415867,1.0565810690201733,43968.69,27500.0,75.3,0.26413206603301653,1.53,0.17600000000000002,80.96666666666667,6.9
DE92,36100.0,,102.7,,612.2,239.0,111.0,2204.7999999999997,,51.24999305415867,1.0565810690201733,43968.69,27500.0,75.3,0.26413206603301653,1.53,0.17600000000000002,80.96666666666667,6.9
DE92,36100.0,,102.7,,612.2,239.0,111.0,2204.7999999999997,,51.24999305415867,1.0565810690201733,43968.69,27500.0,75.3,0.26413206603301653,1.53,0.17600000000000002,80.96666666666667,6.9
DE92,36100.0,,102.7,,612.2,239.0,82.0,2204.7999999999997,,51.24999305415867,1.0565810690201733,43968.69,27500.0,75.3,0.26413206603301653,1.53,0.17600000000000002,80.96666666666667,6.9
DE92,36100.0,,102.7,,612.2,239.0,1682.0,2204.7999999999997,,51.24999305415867,1.0565810690201733,43968.69,27500.0,75.3,0.26413206603301653,1.53,0.17600000000000002,80.96666666666667,6.9
DE93,26600.0,,101.2,,2838.67,111.4,254.0,1751.2900000000002,,51.916607309767,1.0445524037575982,36559.28,28500.0,77.7,0.22300000000000003,1.68,0.162,80.86666666666667,7.9
DE93,26600.0,,101.2,,2838.67,111.4,157.0,1751.2900000000002,,51.916607309767,1.0445524037575982,36559.28,28500.0,77.7,0.22300000000000003,1.68,0.162,80.86666666666667,7.9
DE93,26600.0,,101.2,,2838.67,111.4,64.0,1751.2900000000002,,51.916607309767,1.0445524037575982,36559.28,28500.0,77.7,0.22300000000000003,1.68,0.162,80.86666666666667,7.9
DE93,26600.0,,101.2,,2838.67,111.4,249.0,1751.2900000000002,,51.916607309767,1.0445524037575982,36559.28,28500.0,77.7,0.22300000000000003,1.68,0.162,80.86666666666667,7.9
DE93,26600.0,,101.2,,2838.67,111.4,164.0,1751.2900000000002,,51.916607309767,1.0445524037575982,36559.28,28500.0,77.7,0.22300000000000003,1.68,0.162,80.86666666666667,7.9
DE93,26600.0,,101.2,,2838.67,111.4,79.0,1751.2900000000002,,51.916607309767,1.0445524037575982,36559.28,28500.0,77.7,0.22300000000000003,1.68,0.162,80.86666666666667,7.9
DE93,26600.0,,101.2,,2838.67,111.4,100.0,1751.2900000000002,,51.916607309767,1.0445524037575982,36559.28,28500.0,77.7,0.22300000000000003,1.68,0.162,80.86666666666667,7.9
DE93,26600.0,,101.2,,2838.67,111.4,2041.0,1751.2900000000002,,51.916607309767,1.0445524037575982,36559.28,28500.0,77.7,0.22300000000000003,1.68,0.162,80.86666666666667,7.9
DE93,26600.0,,101.2,,2838.67,111.4,-126.0,1751.2900000000002,,51.916607309767,1.0445524037575982,36559.28,28500.0,77.7,0.22300000000000003,1.68,0.162,80.86666666666667,7.9
DE93,26600.0,,101.2,,2838.67,111.4,181.0,1751.2900000000002,,51.916607309767,1.0445524037575982,36559.28,28500.0,77.7,0.22300000000000003,1.68,0.162,80.86666666666667,7.9
DE93,26600.0,,101.2,,2838.67,111.4,56.0,1751.2900000000002,,51.916607309767,1.0445524037575982,36559.28,28500.0,77.7,0.22300000000000003,1.68,0.162,80.86666666666667,7.9
DE94,33400.0,,101.2,,3608.83,169.8,190.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,168.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,106.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,242.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,-42.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,67.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,303.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,152.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,231.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,-17.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,192.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,-7.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,417.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,4941.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,237.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,56.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DE94,33400.0,,101.2,,3608.83,169.8,92.0,1647.67,,50.39012252963859,1.0286896077295888,51400.34,27000.0,76.5,0.21160580290145067,1.66,0.171,81.0,9.9
DEA1,38500.0,,100.5,,1061.79,1006.7,955.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,2020.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,2288.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,451.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,897.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,260.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,325.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,231.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,368.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,834.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,1903.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,788.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,1438.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,639.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA1,38500.0,,100.5,,1061.79,1006.7,863.0,2548.52,,51.00009922149115,1.071349652733901,107995.6,28500.0,72.5,0.2475,1.55,0.205,80.66666666666667,10.9
DEA2,39500.0,,99.1,,656.69,613.4,1378.0,2601.24,,49.943400358635124,1.058509917418003,94356.4,29800.0,73.6,0.28735632183908044,1.5,0.19699999999999998,81.3,8.0
DEA2,39500.0,,99.1,,656.69,613.4,1807.0,2601.24,,49.943400358635124,1.058509917418003,94356.4,29800.0,73.6,0.28735632183908044,1.5,0.19699999999999998,81.3,8.0
DEA2,39500.0,,99.1,,656.69,613.4,372.0,2601.24,,49.943400358635124,1.058509917418003,94356.4,29800.0,73.6,0.28735632183908044,1.5,0.19699999999999998,81.3,8.0
DEA2,39500.0,,99.1,,656.69,613.4,763.0,2601.24,,49.943400358635124,1.058509917418003,94356.4,29800.0,73.6,0.28735632183908044,1.5,0.19699999999999998,81.3,8.0
DEA2,39500.0,,99.1,,656.69,613.4,1244.0,2601.24,,49.943400358635124,1.058509917418003,94356.4,29800.0,73.6,0.28735632183908044,1.5,0.19699999999999998,81.3,8.0
DEA2,39500.0,,99.1,,656.69,613.4,350.0,2601.24,,49.943400358635124,1.058509917418003,94356.4,29800.0,73.6,0.28735632183908044,1.5,0.19699999999999998,81.3,8.0
DEA2,39500.0,,99.1,,656.69,613.4,292.0,2601.24,,49.943400358635124,1.058509917418003,94356.4,29800.0,73.6,0.28735632183908044,1.5,0.19699999999999998,81.3,8.0
DEA2,39500.0,,99.1,,656.69,613.4,420.0,2601.24,,49.943400358635124,1.058509917418003,94356.4,29800.0,73.6,0.28735632183908044,1.5,0.19699999999999998,81.3,8.0
DEA2,39500.0,,99.1,,656.69,613.4,681.0,2601.24,,49.943400358635124,1.058509917418003,94356.4,29800.0,73.6,0.28735632183908044,1.5,0.19699999999999998,81.3,8.0
DEA2,39500.0,,99.1,,656.69,613.4,1585.0,2601.24,,49.943400358635124,1.058509917418003,94356.4,29800.0,73.6,0.28735632183908044,1.5,0.19699999999999998,81.3,8.0
DEA2,39500.0,,99.1,,656.69,613.4,-308.0,2601.24,,49.943400358635124,1.058509917418003,94356.4,29800.0,73.6,0.28735632183908044,1.5,0.19699999999999998,81.3,8.0
DEA3,31500.0,,102.2,,906.14,380.1,299.0,2028.6799999999998,,50.50770373325221,1.0517608143837245,53563.27,27100.0,74.7,0.23799999999999996,1.62,0.184,81.06666666666666,8.7
DEA3,31500.0,,102.2,,906.14,380.1,614.0,2028.6799999999998,,50.50770373325221,1.0517608143837245,53563.27,27100.0,74.7,0.23799999999999996,1.62,0.184,81.06666666666666,8.7
DEA3,31500.0,,102.2,,906.14,380.1,265.0,2028.6799999999998,,50.50770373325221,1.0517608143837245,53563.27,27100.0,74.7,0.23799999999999996,1.62,0.184,81.06666666666666,8.7
DEA3,31500.0,,102.2,,906.14,380.1,3436.0,2028.6799999999998,,50.50770373325221,1.0517608143837245,53563.27,27100.0,74.7,0.23799999999999996,1.62,0.184,81.06666666666666,8.7
DEA3,31500.0,,102.2,,906.14,380.1,251.0,2028.6799999999998,,50.50770373325221,1.0517608143837245,53563.27,27100.0,74.7,0.23799999999999996,1.62,0.184,81.06666666666666,8.7
DEA3,31500.0,,102.2,,906.14,380.1,1281.0,2028.6799999999998,,50.50770373325221,1.0517608143837245,53563.27,27100.0,74.7,0.23799999999999996,1.62,0.184,81.06666666666666,8.7
DEA3,31500.0,,102.2,,906.14,380.1,1007.0,2028.6799999999998,,50.50770373325221,1.0517608143837245,53563.27,27100.0,74.7,0.23799999999999996,1.62,0.184,81.06666666666666,8.7
DEA3,31500.0,,102.2,,906.14,380.1,865.0,2028.6799999999998,,50.50770373325221,1.0517608143837245,53563.27,27100.0,74.7,0.23799999999999996,1.62,0.184,81.06666666666666,8.7
DEA4,35800.0,,101.0,,478.9,316.3,702.0,1598.09,,50.67964504246417,1.0458886120927717,43890.2,28300.0,76.0,0.223,1.66,0.155,81.56666666666666,10.3
DEA4,35800.0,,101.0,,478.9,316.3,1018.0,1598.09,,50.67964504246417,1.0458886120927717,43890.2,28300.0,76.0,0.223,1.66,0.155,81.56666666666666,10.3
DEA4,35800.0,,101.0,,478.9,316.3,690.0,1598.09,,50.67964504246417,1.0458886120927717,43890.2,28300.0,76.0,0.223,1.66,0.155,81.56666666666666,10.3
DEA4,35800.0,,101.0,,478.9,316.3,1974.0,1598.09,,50.67964504246417,1.0458886120927717,43890.2,28300.0,76.0,0.223,1.66,0.155,81.56666666666666,10.3
DEA4,35800.0,,101.0,,478.9,316.3,2381.0,1598.09,,50.67964504246417,1.0458886120927717,43890.2,28300.0,76.0,0.223,1.66,0.155,81.56666666666666,10.3
DEA4,35800.0,,101.0,,478.9,316.3,540.0,1598.09,,50.67964504246417,1.0458886120927717,43890.2,28300.0,76.0,0.223,1.66,0.155,81.56666666666666,10.3
DEA4,35800.0,,101.0,,478.9,316.3,454.0,1598.09,,50.67964504246417,1.0458886120927717,43890.2,28300.0,76.0,0.223,1.66,0.155,81.56666666666666,10.3
DEA5,32600.0,,100.7,,533.82,449.1,1098.0,2299.8999999999996,,51.03970010148472,1.0526111144958321,72662.83,26700.0,72.8,0.215,1.58,0.185,80.36666666666667,9.3
DEA5,32600.0,,100.7,,533.82,449.1,1573.0,2299.8999999999996,,51.03970010148472,1.0526111144958321,72662.83,26700.0,72.8,0.215,1.58,0.185,80.36666666666667,9.3
DEA5,32600.0,,100.7,,533.82,449.1,746.0,2299.8999999999996,,51.03970010148472,1.0526111144958321,72662.83,26700.0,72.8,0.215,1.58,0.185,80.36666666666667,9.3
DEA5,32600.0,,100.7,,533.82,449.1,820.0,2299.8999999999996,,51.03970010148472,1.0526111144958321,72662.83,26700.0,72.8,0.215,1.58,0.185,80.36666666666667,9.3
DEA5,32600.0,,100.7,,533.82,449.1,351.0,2299.8999999999996,,51.03970010148472,1.0526111144958321,72662.83,26700.0,72.8,0.215,1.58,0.185,80.36666666666667,9.3
DEA5,32600.0,,100.7,,533.82,449.1,462.0,2299.8999999999996,,51.03970010148472,1.0526111144958321,72662.83,26700.0,72.8,0.215,1.58,0.185,80.36666666666667,9.3
DEA5,32600.0,,100.7,,533.82,449.1,600.0,2299.8999999999996,,51.03970010148472,1.0526111144958321,72662.83,26700.0,72.8,0.215,1.58,0.185,80.36666666666667,9.3
